1,1,1,0,0,0,0,1,1,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,0,2_225,1,1,1
1,1,1,0,0,0,0,0,0,0,1,1,0
1,1,0,0,0,0,0,0,0,1,1,0,0
1,1,1,2_45,0,0,0,1,1,1,1,0,0
1,1,1,1,0,0,0,1,1,1,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,0,0,1,1
1,1,1,1,1,1,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,1,1,1,1,1
1,1,1,1,0,1,2_45,0,0,1,1,1,0
1,1,1,0,0,0,0,0,0,1,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,1,0,0,0,0,0,1
1,1,0,0,0,1,1,0,0,0,0,1,1
1,1,0,0,0,1,1,1,0,2_225,1,1,1
1,1,0,0,0,0,1,1,1,1,1,1,1
1,1,1,0,0,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,0,0,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,0,1,1,1,1,1,1
1,1,0,0,0,0,0,0,1,1,1,1,1
1,0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,1,1
0,0,0,1,1,1,0,0,0,1,1,1,1
0,0,1,1,1,1,0,0,0,2_45,1,1,1
0,0,1,1,0,0,0,0,0,0,0,1,1
0,1,1,0,0,0,0,0,0,0,1,1,1
1,1,1,2_225,0,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,1,1,0,0,0,0,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,0,0,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,0,0,1,1,1
1,1,1,1,1,1,1,0,0,0,0,1,1
1,1,1,2_225,0,1,1,1,0,0,0,1,1
1,1,0,0,0,0,1,1,0,0,0,1,1
1,0,0,0,0,0,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,1,1,0,0,0,0,0,0,1,1,1
0,1,1,1,0,0,2_45,1,0,1,1,1,1
1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,0,0,0,0,0,1,1,1,1
1,1,1,0,0,0,0,0,1,1,1,1,1
1,1,0,0,0,0,0,1,1,1,1,1,1
1,0,0,0,0,1,1,1,1,2_135,0,1,1
1,1,0,0,0,0,1,1,0,0,0,0,1
1,1,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,0,0,1,1,1,0,0,0,0,0
1,1,2_45,0,0,0,1,0,0,0,0,1,0
1,1,1,0,0,0,0,0,0,0,1,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,1,1,0,1,1,1
1,1,1,1,2_45,0,0,1,0,0,0,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,1,1,1,0,1,1,0,0,0
1,0,0,0,0,1,1,1,1,1,1,0,0
1,0,0,0,0,0,1,1,0,1,1,1,0
1,1,0,0,0,0,0,0,0,2_135,1,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,1,0,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,1,0,0,0,2_45,1,1
0,0,0,0,0,1,1,1,0,0,0,1,1
0,0,0,0,1,1,1,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,1,1,1
1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,0,2_135,1,1,1,1,0,0,0,0,1
1,1,1,1,1,1,0,0,0,0,0,1,1
1,1,1,1,1,0,0,0,0,0,1,1,1
1,1,1,1,0,0,0,0,0,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,1,2_135,0,0,0,0,0,0,0,1,1
0,1,1,1,0,1,1,0,0,0,0,0,1
0,0,1,1,1,1,1,1,0,0,0,0,1
0,0,0,1,1,0,1,1,1,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,1,1,1
1,1,0,0,0,1,0,0,2_45,1,1,1,1
1,1,1,0,1,1,0,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,1,0,0,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,1,1,1,1,1,1
1,1,1,1,0,0,1,1,1,1,1,1,1
1,1,1,0,0,0,0,0,1,1,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,1,0,0,0,0,0,0
1,1,2_90,0,0,1,1,1,0,0,0,1,0
1,0,0,0,1,1,1,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,0,1,1,1
1,1,0,0,0,0,0,0,2_315,1,1,1,1
1,1,1,0,0,0,0,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,0,1,1,1,1,1,1,1,1
1,1,0,0,0,2_90,0,0,1,1,1,1,1
1,0,0,0,0,0,0,0,0,1,1,0,0
1,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,0,0,0,0,0,0
1,0,0,0,1,1,1,0,0,1,0,0,0
1,1,0,0,0,1,0,0,0,1,1,0,0
1,1,2_315,0,0,0,0,0,1,1,1,1,0
1,1,1,0,0,0,0,0,1,1,1,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,1,1,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,0,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,0,0,1,1,1
1,1,1,1,2_315,0,0,0,0,0,0,1,1
1,1,1,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0,1,1,1,0,0,0,1
0,1,0,0,0,1,1,1,0,0,2_90,1,1
0,0,0,0,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,1,1,1,0,0,0,0,0,1,1,1
1,1,1,1,1,1,1,0,0,1,1,1,1
1,1,1,1,1,1,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,0,0,1,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,0,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,1,1,1,1,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,1,0,0,0,0,0,1,1,1
0,1,1,1,1,0,0,0,0,0,2_315,1,1
0,0,1,1,0,0,0,1,0,0,0,1,1
0,0,0,1,0,0,1,1,1,0,0,0,1
0,0,0,0,0,0,1,1,1,0,0,0,1
0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,1,1,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,2_90,0,0,0,1,1
1,1,1,1,1,1,1,1,0,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,1,1,1,1,1,1
1,1,0,0,0,0,0,0,1,1,1,1,1
1,0,0,0,0,0,0,1,1,1,1,1,0
1,1,0,0,1,1,1,1,1,0,0,0,0
1,1,0,0,0,1,1,1,0,0,0,0,0
1,2_135,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,1,1,0,1,1
1,1,0,0,0,2_315,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,0,2_135,1,1,0,1,1,1,1
1,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,1,1,0
1,0,0,0,0,0,0,1,0,0,0,0,0
1,2_315,0,0,0,0,1,1,0,0,0,0,0
1,1,0,0,0,1,1,1,0,0,0,0,0
1,1,0,0,0,0,1,1,1,0,1,0,0
1,1,1,0,0,0,0,1,1,1,1,1,0
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,0,0,0,0,0,0,1,1,1,1,1
1,1,1,0,0,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,0,0,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2_315,0,0,0,1,1
1,1,0,1,1,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,2_135,1
0,0,0,0,0,1,1,1,0,0,0,1,1
0,0,0,0,1,1,1,1,1,0,0,1,1
0,1,1,1,1,1,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,0,0,1,1
1,1,1,1,1,1,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,0,0,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,0,0,1,1,1
1,1,1,1,1,0,0,0,0,0,0,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
0,1,1,1,1,1,0,0,0,0,1,1,1
0,0,1,0,1,1,1,0,0,0,0,1,1
0,0,0,0,0,1,1,1,0,0,0,1,1
0,0,0,0,0,1,1,0,0,0,0,2_315,1
0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,1,2_135,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
1,1,1,0,0,0,1,1,0,0,1,1,1
1,1,0,0,0,1,1,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,1,0,0,0,0
1,1,2_90,0,0,1,1,1,1,1,0,0,0
1,1,0,0,0,0,2_225,1,1,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,0,0,0,0,0,1,0,1
1,1,1,1,1,2_0,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1
1,1,1,1,0,0,2_90,0,0,0,1,1,1
1,1,1,0,0,0,0,0,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,0,0,1
1,2_0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,2_225,1,0,0,1,1,0,0
1,0,0,0,1,1,1,0,0,0,1,0,0
1,1,0,0,0,1,1,1,0,0,0,0,0
1,1,0,0,0,0,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,0,0,1,1,1
1,1,0,0,0,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,0,2_0,1,1,1,1,1
1,0,1,0,0,0,0,0,0,1,1,1,1
1,0,0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,1,0,0,0,0,0,1,1
0,0,0,0,1,1,2_225,0,0,0,0,1,1
0,0,0,1,1,1,1,1,0,0,2_90,1,1
0,0,0,0,1,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,1,1,0,0,0,1,1
1,1,1,0,0,1,1,0,0,0,1,1,1
1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,0,0,0,1,1
1,1,1,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,0,0,0,1,1
0,0,0,0,0,1,1,1,0,0,0,1,1
0,0,1,0,0,0,1,1,1,0,0,0,1
0,0,1,1,0,0,1,2_225,0,0,0,0,1
0,0,0,1,0,0,1,0,0,0,0,2_0,1
1,0,0,0,0,0,0,0,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,1,1,1
1,1,1,0,0,0,2_90,0,0,1,1,1,1
1,1,1,1,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,2_135,0,0,0,0,0,0,0,1,1,1
1,1,0,0,0,0,1,0,0,0,1,1,1
1,0,0,0,0,1,1,0,0,0,1,1,1
1,0,0,0,0,0,1,1,0,0,0,1,1
1,1,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,1,1,0,0,0,0,1,1
1,1,1,1,1,0,1,0,0,0,1,1,1
1,1,1,1,0,0,0,0,0,2_315,1,1,1
1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,0,1,1,1,1
1,1,1,1,1,1,0,0,0,0,2_135,1,1
1,1,0,1,1,1,1,0,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,0,0,0,0
0,0,0,0,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2_315,0,0,0,0,0,0,0,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
1,1,1,2_315,0,0,0,0,0,1,1,1,1
1,1,1,0,0,0,1,0,1,1,1,1,1
1,1,0,0,0,0,1,1,1,1,1,1,1
1,1,0,0,0,1,1,1,0,1,0,1,1
1,1,0,0,0,1,1,0,0,0,0,0,1
1,1,1,0,0,0,1,1,0,0,0,0,1
1,1,1,0,0,0,1,0,0,0,0,1,1
1,1,1,0,0,0,0,0,0,0,2_135,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,0,0,0,0,0,0,0,2_315,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,1,1,1,1,1,1,0,0,0,0
0,0,0,0,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,1
1,0,0,0,0,0,1,1,1,1,0,1,1
1,1,2_135,0,0,0,0,1,1,1,1,1,1
1,1,1,1,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,1,1,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,0,1,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,1,1,1
1,2_90,0,0,0,0,1,1,0,0,0,1,1
1,0,0,0,0,1,1,1,0,0,0,1,1
1,1,1,0,0,1,1,0,0,2_315,1,1,1
1,1,0,0,0,0,0,0,0,1,1,1,1
1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,2_90,0,1,1,1,1,1
1,1,1,0,1,0,0,0,0,1,1,1,1
1,1,0,0,0,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,1,1,0,0,0,0,1,0,0
0,0,0,0,1,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,1,0,0,0
1,1,1,1,2_315,0,0,0,0,1,1,1,1
1,1,1,1,1,0,0,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
1,1,1,1,0,0,0,0,0,0,0,1,1
1,1,1,2_315,0,0,1,1,0,0,1,1,1
1,1,0,0,0,1,1,1,0,0,0,0,1
1,1,0,0,0,1,1,0,0,0,0,2_90,1
1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,0,0,0,0,1,0,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,1,1,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,1,1,1,1,1
1,1,1,1,0,0,0,0,2_315,1,1,1,1
0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,1,0,0,0,0,1,1,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,0,1,1
1,1,1,1,0,0,0,0,1,0,1,1,1
1,1,1,1,1,0,2_90,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,0,0,0,0,0,1,1,1,1
1,1,0,1,1,0,0,0,0,0,1,1,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,1,0,0,0,1,0,0,0,1,1
1,0,0,0,0,0,1,1,1,0,0,1,1
1,1,0,0,0,0,0,1,1,0,0,0,1
1,0,0,0,0,0,0,1,2_135,0,0,0,1
1,1,0,0,1,0,0,0,0,0,0,0,1
